code,name,market,foreign_net,sitc_net
6226,光鼎,TSE,188000,5000
8271,宇瞻,TSE,157146,0
1219,福壽,TSE,98478,0
1524,耿鼎,TSE,130000,0
2241,艾姆勒,TSE,136808,0
1419,新紡,TSE,123200,2000
2467,志聖,TSE,59937,4074
9939,宏全,TSE,168538,0
2707,晶華,TSE,124424,0
9930,中聯資源,TSE,118000,2000
8438,昶昕,TSE,121875,0
6409,旭隼,TSE,134324,2118
6573,虹揚-KY,TSE,120000,0
7827,漢康-KY創,TSE,125500,0
1110,東泥,TSE,116000,0
7780,大研生醫*,TSE,113000,0
1721,三晃,TSE,116300,0
4155,訊映,TSE,113211,0
5243,乙盛-KY,TSE,122325,0
3052,夆典,TSE,112071,0
6177,達麗,TSE,35140,0
4576,大銀微系統,TSE,106008,0
9925,新保,TSE,81000,0
2101,南港,TSE,99316,0
6669,緯穎,TSE,-323587,454088
4956,光鋐,TSE,110000,0
1808,潤隆,TSE,102413,0
6861,睿生光電,TSE,105792,0
1904,正隆,TSE,82676,0
9927,泰銘,TSE,27000,0
6789,采鈺,TSE,123911,1000
3701,大眾控,TSE,99000,0
1522,堤維西,TSE,102436,0
6585,鼎基,TSE,98398,1000
6805,富世達,TSE,-18607,113000
1618,合機,TSE,93000,0
2427,三商電,TSE,96000,0
6873,泓德能源,TSE,95000,0
4540,全球傳動,TSE,97000,0
6472,保瑞,TSE,109518,0
6901,鑽石投資,TSE,114092,0
1708,東鹼,TSE,77030,10000
3607,谷崧,TSE,92000,0
2753,八方雲集,TSE,96000,0
2316,楠梓電,TSE,82179,15000
8016,矽創,TSE,91920,5000
8454,富邦媒,TSE,81982,663
1108,幸福,TSE,65000,0
1702,南僑,TSE,63000,0
2723,美食-KY,TSE,79000,0
7788,松川精密,TSE,91000,0
2385,群光,TSE,15517,16570
2415,錩新,TSE,82000,4000
3058,立德,TSE,90000,0
9946,三發地產,TSE,75618,7000
6412,群電,TSE,79000,0
2458,義隆,TSE,80638,10000
6117,迎廣,TSE,77199,0
1616,億泰,TSE,78000,0
4564,元翎,TSE,53000,0
6272,驊陞,TSE,79000,0
3443,創意,TSE,184396,-156386
3661,世芯-KY,TSE,63270,2000
8478,東哥遊艇,TSE,51000,0
6504,南六,TSE,52000,0
2102,泰豐,TSE,72312,0
6592,和潤企業,TSE,66000,0
2010,春源,TSE,62000,5000
4164,承業醫,TSE,69000,0
9940,信義,TSE,62000,0
1234,黑松,TSE,69000,0
3048,益登,TSE,67320,0
3447,展達,TSE,72000,0
6838,台新藥,TSE,68000,0
2462,良得電,TSE,66000,0
2429,銘旺科,TSE,70000,0
9908,大台北,TSE,57746,0
3029,零壹,TSE,62515,0
4536,拓凱,TSE,64000,0
4949,有成精密,TSE,66000,0
1446,宏和,TSE,62000,0
2762,世界健身-KY,TSE,61114,0
2207,和泰車,TSE,48828,4000
5285,界霖,TSE,78190,0
3312,弘憶股,TSE,59000,0
8341,日友,TSE,57000,1000
9905,大華,TSE,58000,0
2414,精技,TSE,83000,4000
6281,全國電,TSE,59000,0
2468,華經,TSE,61000,0
2020,美亞,TSE,55000,0
1615,大山,TSE,57000,1000
2636,台驊控股,TSE,56132,0
2545,皇翔,TSE,75000,0
2365,昆盈,TSE,58000,0
3596,智易,TSE,58301,0
3138,耀登,TSE,60000,0
1617,榮星,TSE,80471,0
3047,訊舟,TSE,55000,0
7821,神數,TSE,55000,0
6605,帝寶,TSE,48670,0
3653,健策,TSE,-8012,67007
2368,金像電,TSE,140027,-44918
8404,百和興業-KY,TSE,48000,0
6790,永豐實,TSE,48211,2000
3051,力特,TSE,49000,0
1457,宜進,TSE,49000,0
6579,研揚,TSE,64881,0
2106,建大,TSE,31053,0
7711,永擎,TSE,40937,0
8374,羅昇,TSE,50000,0
6885,全福生技,TSE,49003,0
4552,力達-KY,TSE,48000,0
4426,利勤,TSE,47000,0
3716,中化控股,TSE,41000,0
6155,鈞寶,TSE,44893,3000
1514,亞力,TSE,43000,0
1225,福懋油,TSE,36000,0
2524,京城,TSE,45000,0
6541,泰福-KY,TSE,48000,0
3550,聯穎,TSE,48000,4000
6152,百一,TSE,47000,0
2362,藍天,TSE,36975,0
2059,川湖,TSE,-62173,123034
3002,歐格,TSE,44000,0
2428,興勤,TSE,48371,0
1903,士紙,TSE,44000,0
1463,強盛新,TSE,45000,0
6743,安普新,TSE,45000,0
1466,聚隆,TSE,51238,0
3008,大立光,TSE,-317080,422000
2413,環科,TSE,42050,0
2025,千興,TSE,38000,0
2017,官田鋼,TSE,37000,0
4133,亞諾法,TSE,43000,0
8249,菱光,TSE,42000,0
7769,鴻勁,TSE,74554,-34000
2701,萬企,TSE,39000,0
3712,永崴投控,TSE,40000,0
1464,得力,TSE,40794,0
7768,頌勝科技,TSE,41000,0
8072,陞泰,TSE,42000,0
3413,京鼎,TSE,58375,0
2816,旺旺保,TSE,41000,0
1789,神隆,TSE,29000,0
2614,東森,TSE,38219,0
2438,翔耀,TSE,40000,0
4720,德淵,TSE,39000,0
2706,第一店,TSE,11000,0
2434,統懋,TSE,35000,0
1413,宏洲,TSE,35000,0
2832,台產,TSE,32016,0
2227,裕日車,TSE,37000,0
2477,美隆電,TSE,36000,0
2471,資通,TSE,38000,0
1342,八貫,TSE,33020,1000
1590,亞德客-KY,TSE,34193,1000
9911,櫻花,TSE,33080,0
1806,冠軍,TSE,34000,0
2397,友通,TSE,34000,0
2906,高林,TSE,35000,0
2480,敦陽科,TSE,36000,0
6197,佳必琪,TSE,45447,0
9955,佳龍,TSE,35000,0
1471,首利,TSE,36000,0
1432,大魯閣,TSE,36000,0
2908,特力,TSE,34000,0
2923,鼎固-KY,TSE,20000,0
4414,如興,TSE,33000,0
3054,立萬利,TSE,33000,0
4989,榮科,TSE,25005,0
2029,盛餘,TSE,29000,0
8104,錸寶,TSE,33000,0
2233,宇隆,TSE,25028,0
3003,健和興,TSE,29030,0
1737,臺鹽,TSE,31000,0
5225,東科-KY,TSE,30183,0
2852,第一保,TSE,30101,0
2739,寒舍,TSE,32000,0
1109,信大,TSE,25000,0
1527,鑽全,TSE,31000,0
6658,聯策,TSE,33000,0
9924,福興,TSE,29094,0
2453,凌群,TSE,30000,0
1537,廣隆,TSE,-20000,0
1731,美吾華,TSE,29000,0
2444,兆勁,TSE,27000,0
4178,永笙-KY,TSE,23000,0
5907,大洋-KY,TSE,29000,0
6958,日盛台駿,TSE,27000,0
8210,勤誠,TSE,22449,0
5525,順天,TSE,27000,0
4807,日成-KY,TSE,27000,0
2509,全坤建,TSE,29000,0
1597,直得,TSE,2851,0
3617,碩天,TSE,23000,0
2009,第一銅,TSE,17000,0
5515,建國,TSE,23350,2000
4569,六方科-KY,TSE,27767,0
4104,佳醫,TSE,26454,0
1783,和康生,TSE,26000,0
1539,巨庭,TSE,29000,0
6689,伊雲谷,TSE,26000,0
9937,全國,TSE,26000,0
8429,金麗-KY,TSE,25000,0
9902,台火,TSE,23000,0
5007,三星,TSE,25000,0
1598,岱宇,TSE,23000,0
8442,威宏-KY,TSE,17000,0
2450,神腦,TSE,21330,0
2929,淘帝-KY,TSE,23000,0
5538,東明-KY,TSE,22000,0
6558,興能高,TSE,22000,0
4722,國精化,TSE,42000,0
2527,宏璟,TSE,-2000,2000
1473,台南,TSE,22000,0
8162,微矽電子-創,TSE,20000,0
2404,漢唐,TSE,42322,1000
1582,信錦,TSE,26000,0
8114,振樺電,TSE,25087,0
4555,氣立,TSE,22000,0
4560,強信-KY,TSE,20000,0
2939,永邑-KY,TSE,21000,0
3266,昇陽,TSE,20000,0
1468,昶和,TSE,23000,0
1726,永記,TSE,19000,1000
1203,味王,TSE,20000,0
1451,年興,TSE,19000,0
6902,GOGOLOOK,TSE,24000,0
5546,永固-KY,TSE,21000,0
6115,鎰勝,TSE,19000,0
5706,鳳凰,TSE,19000,0
6923,中台,TSE,20000,0
1786,科妍,TSE,19000,0
1805,寶徠,TSE,19000,0
2430,燦坤,TSE,17000,0
2546,根基,TSE,19000,0
6698,旭暉應材,TSE,19000,0
6184,大豐電,TSE,18000,0
7822,倍利科,TSE,20000,0
3015,全漢,TSE,13000,6000
1817,凱撒衛,TSE,19000,0
2008,高興昌,TSE,17000,0
6657,華安,TSE,18000,0
5522,遠雄,TSE,5037,5000
7610,聯友金屬-創,TSE,12000,0
2516,新建,TSE,16000,0
4148,全宇生技-KY,TSE,17000,0
3059,華晶科,TSE,37404,0
4770,上品,TSE,20930,0
4562,穎漢,TSE,15000,0
1235,興泰,TSE,16000,0
6835,圓裕,TSE,17000,0
6216,居易,TSE,14000,0
7740,熙特爾-創,TSE,15755,0
8466,美吉吉-KY,TSE,16000,0
8367,建新國際,TSE,16000,0
2420,新巨,TSE,14000,0
3501,維熹,TSE,15000,0
2702,華園,TSE,15000,0
5215,科嘉-KY,TSE,16000,0
7749,意騰-KY,TSE,17022,0
5531,鄉林,TSE,6062,0
6994,富威電力,TSE,9000,0
1612,宏泰,TSE,-22999,2000
1906,寶隆,TSE,14000,0
2705,六福,TSE,19000,0
7765,中華資安,TSE,13000,0
8411,福貞-KY,TSE,13000,0
5533,皇鼎,TSE,2000,0
5284,jpp-KY,TSE,25200,0
6525,捷敏-KY,TSE,10825,3000
2910,統領,TSE,19000,0
2012,春雨,TSE,13000,0
8488,吉源-KY,TSE,14000,0
9943,好樂迪,TSE,12920,0
3622,洋華,TSE,1000,0
8462,柏文,TSE,12650,0
4585,達明,TSE,13000,0
3025,星通,TSE,-9932,0
2616,山隆,TSE,12000,0
1417,嘉裕,TSE,12000,0
1506,正道,TSE,12000,0
2433,互盛電,TSE,11000,0
9944,新麗,TSE,12000,0
9918,欣天然,TSE,11000,0
7705,三商餐飲,TSE,13000,0
6965,中傑-KY,TSE,13000,0
8011,台通,TSE,12000,0
6581,鋼聯,TSE,13000,0
6914,阜爾運通,TSE,11000,0
9926,新海,TSE,11000,0
8463,潤泰材,TSE,10000,0
2248,華勝-KY,TSE,12000,0
1437,勤益控,TSE,12000,0
1315,達新,TSE,12000,0
3040,遠見,TSE,11000,0
6443,元晶,TSE,5950,0
6534,正瀚-創,TSE,12000,0
6591,動力-KY,TSE,10000,0
2201,裕隆,TSE,-2720,0
2514,龍邦,TSE,6000,0
2748,雲品,TSE,9390,0
4930,燦星網,TSE,11030,0
3679,新至陞,TSE,11000,0
2722,夏都,TSE,8000,0
2007,燁興,TSE,7000,0
1220,台榮,TSE,9000,0
8443,阿瘦,TSE,10000,0
9934,成霖,TSE,2000,0
2062,橋椿,TSE,7000,0
3346,麗清,TSE,9000,0
4438,廣越,TSE,10000,0
1445,大宇,TSE,10000,0
9912,偉聯,TSE,10000,0
7835,永悅健康-創,TSE,10000,0
6464,台數科,TSE,10000,0
6792,詠業,TSE,9000,0
5234,達興材料,TSE,110000,0
2491,吉祥全,TSE,10200,3000
4583,台灣精銳,TSE,10000,0
2642,宅配通,TSE,7000,0
3257,虹冠電,TSE,5000,0
3557,嘉威,TSE,8000,0
1454,台富,TSE,9000,0
1531,高林股,TSE,8000,0
6136,富爾特,TSE,8000,0
4746,台耀,TSE,-13000,0
2228,劍麟,TSE,8212,0
6862,三集瑞-KY,TSE,11000,0
7736,虎山,TSE,7000,0
2373,震旦行,TSE,7000,0
1439,雋揚,TSE,8000,0
1324,地球,TSE,8000,0
1236,宏亞,TSE,2000,0
3164,景岳,TSE,7000,0
2704,國賓,TSE,7000,0
1409,新纖,TSE,103000,0
1323,永裕,TSE,7000,0
2115,六暉-KY,TSE,6000,0
2109,華豐,TSE,5000,0
3011,今皓,TSE,6000,0
4545,銘鈺,TSE,6000,0
4994,傳奇,TSE,5000,0
8482,商億-KY,TSE,6000,0
9929,秋雨,TSE,6000,0
6931,青松健康,TSE,7000,0
6201,亞弘電,TSE,6000,0
1734,杏輝,TSE,4985,0
2013,中鋼構,TSE,40000,0
1558,伸興,TSE,6830,0
6526,達發,TSE,69791,-68000
9933,中鼎,TSE,-5535,0
9931,欣高,TSE,5000,0
6955,邦睿生技-創,TSE,2000,0
6794,向榮生技,TSE,6000,0
1626,艾美特-KY,TSE,5000,0
1474,弘裕,TSE,5000,0
2114,鑫永銓,TSE,5000,0
2033,佳大,TSE,6000,0
1410,南染,TSE,6000,0
1443,立益物流,TSE,5000,0
1339,昭輝,TSE,4000,0
2495,普安,TSE,23000,0
1233,天仁,TSE,5000,0
1475,業旺,TSE,5000,0
1516,川飛,TSE,4000,0
1614,三洋電,TSE,3000,0
1541,錩泰,TSE,4000,0
6754,匯僑設計,TSE,4000,0
6936,永鴻生技,TSE,5000,0
6183,關貿,TSE,3000,1000
6606,建德工業,TSE,4000,0
7791,皇家可口,TSE,2000,0
8201,無敵,TSE,6000,0
7730,暉盛-創,TSE,4000,0
6957,裕慶-KY,TSE,7000,0
6230,尼得科超眾,TSE,2000,0
7722,LINEPAY,TSE,1191,1000
8467,波力-KY,TSE,4000,0
6614,資拓宏宇,TSE,4000,0
6671,三能-KY,TSE,-1000,0
6655,科定,TSE,4000,0
6582,申豐,TSE,4000,0
6807,峰源-KY,TSE,3000,0
6771,平和環保-創,TSE,1000,0
4108,懷特,TSE,2000,0
4737,華廣,TSE,4000,0
3593,力銘,TSE,4000,0
2945,三商家購,TSE,2000,0
1521,大億,TSE,4000,0
2024,志聯,TSE,3000,0
1725,元禎,TSE,4000,0
1730,花仙子,TSE,4000,0
2247,汎德永業,TSE,4000,0
2424,隴華,TSE,4000,0
1733,五鼎,TSE,3340,0
4999,鑫禾,TSE,4000,0
4566,時碩工業,TSE,14455,0
8045,達運光電,TSE,188,0
7732,金興精密,TSE,3000,0
6952,大武山,TSE,3000,0
8481,政伸,TSE,2000,0
6722,輝創,TSE,-1000,0
6776,展碁國際,TSE,3000,0
6224,聚鼎,TSE,0,0
4439,冠星-KY,TSE,3000,0
3686,達能,TSE,3000,0
2901,欣欣,TSE,3000,0
2712,遠雄來,TSE,2000,0
3543,州巧,TSE,2000,0
1752,南光,TSE,2000,0
2028,威致,TSE,4000,0
1470,大統新創,TSE,2000,0
1525,江申,TSE,3000,0
1603,華電,TSE,2000,0
1441,大東,TSE,3000,0
2239,英利-KY,TSE,1000,0
6277,宏正,TSE,-890,0
6625,必應,TSE,1000,0
6887,寶綠特-KY,TSE,2000,0
6674,鋐寶科技,TSE,1000,0
5244,弘凱,TSE,1000,0
7631,聚賢研發-創,TSE,2000,0
1418,東華,TSE,2000,0
1465,偉全,TSE,0,0
3005,神基,TSE,-21915,12000
6128,上福,TSE,0,0
5906,台南-KY,TSE,1000,0
6796,晉弘,TSE,1000,0
6431,光麗-KY,TSE,0,0
7823,奧義賽博-KY創,TSE,1000,0
8940,新天地,TSE,0,0
2904,匯僑,TSE,0,0
3043,科風,TSE,3000,0
4190,佐登-KY,TSE,1000,0
4169,泰宗,TSE,1000,0
4912,聯德控股-KY,TSE,0,0
2432,倚天酷碁-創,TSE,1000,0
1256,鮮活果汁-KY,TSE,1000,0
1341,富林-KY,TSE,1000,0
2254,巨鎧精密-創,TSE,2000,0
1583,程泰,TSE,1000,0
1472,三洋實業,TSE,1000,0
1512,瑞利,TSE,0,0
3018,隆銘綠能,TSE,0,0
6949,沛爾生醫-創,TSE,950,0
6666,羅麗芬-KY,TSE,1000,0
3308,聯德,TSE,-1000,0
3432,台端,TSE,0,0
4572,駐龍,TSE,-1000,0
4581,光隆精密-KY,TSE,0,0
1456,怡華,TSE,8000,0
1416,廣豐,TSE,-1000,0
1423,利華,TSE,0,0
1438,三地開發,TSE,-2000,0
2496,卓越,TSE,0,0
6908,宏碁遊戲-創,TSE,-1000,0
6854,錼創科技-KY創,TSE,-6000,0
7750,新代,TSE,-7532,5000
7721,微程式,TSE,-2000,0
6225,天瀚,TSE,-1000,0
2459,敦吉,TSE,-3000,0
2380,虹光,TSE,-1000,0
1538,正峰,TSE,-1000,0
4441,振大環球,TSE,-2000,0
4557,永新-KY,TSE,-1000,0
4935,茂林-KY,TSE,-3000,0
3150,鈺寶-創,TSE,-1000,0
4571,鈞興-KY,TSE,-1617,0
3035,智原,TSE,149610,0
6924,榮惠-KY創,TSE,0,0
6934,心誠鎂,TSE,-2000,0
6918,愛派司,TSE,-2000,0
6906,現觀科,TSE,-2000,0
6641,基士德-KY,TSE,-7000,0
5258,虹堡,TSE,-4000,0
3494,誠研,TSE,-2000,0
1435,中福,TSE,-2000,0
1453,大將,TSE,-2000,0
6645,金萬林-創,TSE,-2000,0
4771,望隼,TSE,-3270,0
4942,嘉彰,TSE,-4000,0
7818,溢泰實業,TSE,-6921,0
4440,宜新實業,TSE,-4000,0
1587,吉茂,TSE,-3000,0
3092,鴻碩,TSE,-4000,0
8473,山林水,TSE,3000,0
2423,固緯,TSE,830,0
6515,穎崴,TSE,-9961,4748
5471,松翰,TSE,1868,0
9906,欣巴巴,TSE,-9000,0
1533,車王電,TSE,-6000,0
3419,譁裕,TSE,-5000,0
6951,青新-創,TSE,-4000,0
1449,佳和,TSE,-5853,0
1340,勝悅-KY,TSE,-6000,0
3168,眾福科,TSE,-5000,0
8487,愛爾達-創,TSE,-5000,0
4195,基米-創,TSE,-6000,0
7799,禾榮科,TSE,-6000,0
6782,視陽,TSE,2141,0
7786,東方風能,TSE,-6350,0
1460,宏遠,TSE,-10898,0
5288,豐祥-KY,TSE,-6970,4000
3356,奇偶,TSE,-7000,0
6916,華凌,TSE,-8000,0
5283,禾聯碩,TSE,-7000,0
6426,統新,TSE,-10825,0
3528,安馳,TSE,-8000,0
3050,鈺德,TSE,-11000,0
6921,嘉雨思-創,TSE,1000,0
6112,邁達特,TSE,-5000,0
5269,祥碩,TSE,8626,1000
3062,建漢,TSE,7000,0
1776,展宇,TSE,-10000,0
4588,玖鼎電力,TSE,-10000,0
2492,華新科,TSE,55820,-321000
3027,盛達,TSE,-12000,0
8464,億豐,TSE,-26256,13000
5292,華懋,TSE,-7000,0
8996,高力,TSE,266349,-268000
1104,環泥,TSE,-18000,0
3592,瑞鼎,TSE,-8780,0
4906,正文,TSE,13704,0
2250,IKKA-KY,TSE,-10180,0
2483,百容,TSE,25000,0
4137,麗豐-KY,TSE,-13000,0
5306,桂盟,TSE,3000,0
2107,厚生,TSE,-31663,0
2851,中再保,TSE,-22000,0
7803,雲象科技-創,TSE,-12000,0
1707,葡萄王,TSE,-22000,0
3296,勝德,TSE,-14000,0
1736,喬山,TSE,1709,-20000
6933,AMAX-KY,TSE,-10702,0
3311,閎暉,TSE,-16000,0
1762,中化生,TSE,-17028,0
2231,為升,TSE,-13000,0
2314,台揚,TSE,-15000,0
8499,鼎炫-KY,TSE,-16000,0
4106,雃博,TSE,-13000,0
2731,雄獅,TSE,-22000,0
1760,寶齡富錦,TSE,-18000,0
1530,亞崴,TSE,-18360,0
6215,和椿,TSE,-13000,0
3705,永信,TSE,-19000,0
2611,志信,TSE,-19730,0
2613,中櫃,TSE,-19000,0
1529,樂事綠能,TSE,-19000,0
3338,泰碩,TSE,-20046,0
3530,晶相光,TSE,-22052,0
7760,享溫馨,TSE,-25000,0
3004,豐達科,TSE,-17603,0
2506,太設,TSE,-24000,0
9942,茂順,TSE,-20000,0
6235,華孚,TSE,-26000,0
8070,長華*,TSE,-20893,1000
1535,中宇,TSE,-22000,0
2387,精元,TSE,-24000,0
2069,運錩,TSE,-24000,0
6024,群益期,TSE,-26000,1000
5236,凌陽創新,TSE,-22282,0
2421,建準,TSE,-9680,0
4961,天鈺,TSE,-23623,0
6133,金橋,TSE,-24000,0
2312,金寶,TSE,190166,0
1338,廣華-KY,TSE,-26000,0
2439,美律,TSE,-13000,0
2440,太空梭,TSE,-26000,0
2607,榮運,TSE,-32000,0
3652,精聯,TSE,-29000,0
2488,漢平,TSE,-27687,0
3057,喬鼎,TSE,-28000,0
6278,台表科,TSE,12000,8000
6192,巨路,TSE,-32000,0
3437,榮創,TSE,-28966,0
1452,宏益,TSE,-33000,0
4739,康普,TSE,-26162,0
6781,AES-KY,TSE,-27180,0
1623,大東電,TSE,-34883,0
2364,倫飛,TSE,-34000,0
6799,來頡,TSE,-34055,0
6189,豐藝,TSE,-29000,0
2023,燁輝,TSE,-60225,0
8103,瀚荃,TSE,-23415,0
2032,新鋼,TSE,-37415,0
6416,瑞祺電通,TSE,-33950,0
1563,巧新,TSE,-38969,0
7795,長廣,TSE,-38338,0
6202,盛群,TSE,4271,0
6491,晶碩,TSE,-39941,0
5484,慧友,TSE,-37000,0
3321,同泰,TSE,-40000,0
2347,聯強,TSE,-150519,42000
4766,南寶,TSE,-45000,2000
6830,汎銓,TSE,-73765,35000
2482,連宇,TSE,-44080,0
3046,建碁,TSE,-52726,0
2535,達欣工,TSE,-49150,0
2038,海光,TSE,-47000,0
2357,華碩,TSE,-566803,553849
4582,聚恆-創,TSE,-57000,0
5434,崇越,TSE,-63534,12117
2204,中華,TSE,-58252,0
2911,麗嬰房,TSE,-50000,0
2913,農林,TSE,-62201,0
6756,威鋒電子,TSE,-50000,0
